id,name,team,nationality,position,start_date,end_date,is_loan,appearances,source
af-305819,Kayky,Manchester City,,,2025-12-30,,true,1,api_football_team_50
af-618,Danilo,Juventus,,,2019-08-07,2025-01-29,false,1,api_football_team_496
af-35794,M. Moreno,Manchester City,,,2022-07-01,2022-09-01,false,1,api_football_team_50
af-937,Rubén Sobrino,Manchester City,,,2017-07-01,2017-07-06,false,1,api_football_team_50
af-632,C. Gomes,Manchester City,,,2022-07-01,2022-09-01,false,1,api_football_team_50
af-19213,G. Evans,Manchester City,,,2014-07-01,2016-01-19,false,1,api_football_team_50
af-144729,T. Harwood-Bellis,Manchester City,,,2023-07-01,2024-07-01,false,1,api_football_team_50
af-615,D. Grimshaw,Manchester City,,,2021-06-30,2021-07-01,false,1,api_football_team_50
af-616,A. Murić,Manchester City,,,2022-07-01,2022-07-22,false,1,api_football_team_50
af-158702,C. Slicker,Manchester City,,,2023-01-11,,false,1,api_football_team_50
af-144732,T. Doyle,Manchester City,,,2022-07-01,2024-07-01,false,1,api_football_team_50
af-38692,E. Palmer-Brown,Manchester City,,,2018-01-01,2021-08-31,false,1,api_football_team_50
af-6911,L. Brattan,Manchester City,,,2016-07-01,2018-07-05,false,1,api_football_team_50
af-6829,A. Cáceres,Manchester City,,,2016-01-15,2018-07-01,false,1,api_football_team_50
af-1121,D. Arzani,Manchester City,,,2018-08-09,2021-08-19,false,1,api_football_team_50
af-1121,D. Arzani,Celtic FC,,,2018-08-17,,true,1,api_football_team_50
af-51069,U. Antuna,Manchester City,,,2017-07-16,2018-07-01,false,1,api_football_team_50
af-6008,B. Zuculini,Manchester City,,,2017-01-15,2017-07-11,false,1,api_football_team_50
af-499,J. Boateng,Manchester City,,,2010-07-01,2011-07-14,false,1,api_football_team_50
af-499,J. Boateng,Bayern Munich,,,2011-07-14,2021-09-01,false,1,api_football_team_157
af-328120,Tomas Galvez,Manchester City,,,2025-07-01,,false,1,api_football_team_50
af-625,P. Sandler,Manchester City,,,2022-01-25,2022-01-31,false,1,api_football_team_50
af-625,P. Sandler,Feyenoord,,,2022-01-31,,false,1,api_football_team_50
af-30807,S. Fofana,Manchester City,,,2015-05-27,2016-07-01,false,1,api_football_team_50
af-449509,Abdulay Bah,Manchester City,,,2025-07-01,,false,1,api_football_team_50
af-288699,M. Perrone,Manchester City,,,2025-07-01,2025-07-17,true,1,api_football_team_50
af-46170,I. Ilić,Manchester City,,,2017-07-11,2020-09-08,false,1,api_football_team_50
af-790,E. Džeko,Manchester City,,,2011-01-07,2016-07-01,false,1,api_football_team_50
af-790,E. Džeko,AS Roma,,,2016-07-01,2021-08-13,false,1,api_football_team_497
af-46792,Pablo Marí,Manchester City,,,2016-08-15,2019-07-18,false,1,api_football_team_50
af-47522,Douglas Luiz,Manchester City,,,2018-07-01,2019-07-25,false,1,api_football_team_50
af-47522,Douglas Luiz,Aston Villa,,,2019-07-25,,false,1,api_football_team_50
af-227,Angeliño,Manchester City,,,2019-07-03,2021-07-01,false,1,api_football_team_50
af-227,Angeliño,PSV Eindhoven,,,2018-07-01,2019-07-03,false,1,api_football_team_50
af-227,Angeliño,RB Leipzig,,,2021-07-01,2024-07-01,false,1,api_football_team_173
af-629,K. De Bruyne,Manchester City,,,2015-08-30,2025-07-01,false,1,api_football_team_50
af-629,K. De Bruyne,Napoli,,,2025-07-01,,false,1,api_football_team_492
af-38114,K. Itakura,Manchester City,,,2022-07-01,2022-07-02,false,1,api_football_team_50
af-38114,K. Itakura,Borussia Mönchengladbach,,,2022-07-02,2025-08-08,false,1,api_football_team_163
af-197448,Yan Couto,Manchester City,,,2025-06-29,2025-07-01,true,1,api_football_team_165
af-197448,Yan Couto,Borussia Dortmund,,,2025-07-01,,false,1,api_football_team_165
af-47516,Aleix García,Manchester City,,,2019-07-01,,false,1,api_football_team_50
af-2449,Y. Herrera,Manchester City,,,2022-07-01,2022-08-02,false,1,api_football_team_50
af-26302,Pablo Maffeo,Manchester City,,,2017-07-01,2018-07-01,false,1,api_football_team_50
af-6009,J. Álvarez,Manchester City,,,2022-07-08,2024-08-12,false,1,api_football_team_50
af-619,Eric García,FC Barcelona,,,2021-07-01,,false,1,api_football_team_50
af-1461,Denis Suárez,FC Barcelona,,,2013-08-22,,false,1,api_football_team_50
af-744,Brahim Díaz,Real Madrid,,,2019-01-07,,false,1,api_football_team_50
af-18895,F. Lejeune,Manchester City,,,2015-08-28,2016-07-01,false,1,api_football_team_50
af-23,Sergio Gómez,Manchester City,,,2022-08-16,2024-07-12,false,1,api_football_team_50
af-296,J. Milner,Manchester City,,,2010-08-17,,false,1,api_football_team_66
af-296,J. Milner,Liverpool FC,,,2015-07-06,2023-07-01,false,1,api_football_team_40
af-47499,E. Ünal,Manchester City,,,2015-07-06,2017-07-01,false,1,api_football_team_50
af-162489,J. Trafford,Manchester City,,,2025-07-29,,false,1,api_football_team_50
af-47519,Pedro Porro,Manchester City,,,2019-08-09,2022-07-01,false,1,api_football_team_50
af-47519,Pedro Porro,Sporting CP,,,2022-07-01,,false,1,api_football_team_50
af-47521,P. Roberts,Manchester City,,,2022-01-20,2022-01-21,false,1,api_football_team_50
af-47521,P. Roberts,Celtic FC,,,2017-08-28,2018-07-01,true,1,api_football_team_50
af-18,J. Sancho,Borussia Dortmund,,,2017-08-31,,false,1,api_football_team_50
af-1100,E. Haaland,Manchester City,,,2022-07-01,,false,1,api_football_team_165
af-1422,J. Doku,Manchester City,,,2023-08-24,,false,1,api_football_team_50
af-266657,Sávio,Manchester City,,,2024-07-18,,false,1,api_football_team_50
af-2291,M. Kovačić,Manchester City,,,2023-06-27,,false,1,api_football_team_49
af-414385,C. Echeverri,Manchester City,,,2025-12-30,,true,1,api_football_team_168
af-414385,C. Echeverri,Bayer Leverkusen,,,2025-08-21,2025-12-30,true,1,api_football_team_168
af-158697,J. McAtee,Manchester City,,,2024-06-01,2025-08-16,false,1,api_football_team_50
af-636,Bernardo Silva,Manchester City,,,2017-07-01,,false,1,api_football_team_50
af-633,İ. Gündoğan,Galatasaray,,,2025-09-02,,false,1,api_football_team_50
af-41621,Matheus Nunes,Manchester City,,,2023-09-01,,false,1,api_football_team_50
af-19187,J. Grealish,Manchester City,,,2021-08-05,,false,1,api_football_team_66
af-19187,J. Grealish,Everton FC,,,2025-08-12,,true,1,api_football_team_45
af-19130,K. Phillips,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-19130,K. Phillips,West Ham United,,,2024-01-26,2024-07-01,true,1,api_football_team_48
af-140947,I. Kaboré,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-140947,I. Kaboré,Marseille,,,2022-08-01,,true,1,api_football_team_81
af-140947,I. Kaboré,Benfica,,,2024-09-01,,true,1,api_football_team_50
af-567,Rúben Dias,Manchester City,,,2020-09-29,,false,1,api_football_team_50
af-129033,J. Gvardiol,Manchester City,,,2023-08-05,,false,1,api_football_team_173
af-5,M. Akanji,Manchester City,,,2022-09-01,,false,1,api_football_team_165
af-5,M. Akanji,Inter Milan,,,2025-09-01,,true,1,api_football_team_505
af-18861,N. Aké,Manchester City,,,2020-08-05,,false,1,api_football_team_50
af-278128,J. Wilson-Esbrand,Manchester City,,,2025-07-01,2025-09-08,true,1,api_football_team_50
af-626,J. Stones,Manchester City,,,2016-08-09,,false,1,api_football_team_45
af-25004,S. Ortega,Manchester City,,,2022-07-01,2026-02-01,false,1,api_football_team_50
af-617,Ederson,Manchester City,,,2017-07-01,2025-09-02,false,1,api_football_team_50
af-617,Ederson,Fenerbahce,,,2025-09-02,,false,1,api_football_team_50
af-161948,L. Delap,Manchester City,,,2024-07-01,2024-07-13,false,1,api_football_team_50
af-645,R. Sterling,Manchester City,,,2015-07-14,,false,1,api_football_team_40
af-645,R. Sterling,Chelsea FC,,,2022-07-13,,false,1,api_football_team_50
af-152982,C. Palmer,Chelsea FC,,,2023-09-01,,false,1,api_football_team_49
af-19170,M. Rogers,Manchester City,,,2021-06-01,2023-01-04,false,1,api_football_team_50
af-643,Gabriel Jesus,Manchester City,,,2017-01-19,2022-07-04,false,1,api_football_team_50
af-643,Gabriel Jesus,Arsenal FC,,,2022-07-04,,false,1,api_football_team_42
af-641,O. Zinchenko,Manchester City,,,2017-07-01,2022-07-22,false,1,api_football_team_50
af-641,O. Zinchenko,PSV Eindhoven,,,2016-08-26,2017-07-01,true,1,api_football_team_50
af-641,O. Zinchenko,Arsenal FC,,,2022-07-22,,false,1,api_football_team_50
af-50828,Z. Steffen,Manchester City,,,2023-07-01,2024-01-31,false,1,api_football_team_50
af-51212,A. Rusnák,Manchester City,,,2014-05-31,2015-01-01,false,1,api_football_team_50
af-144739,L. Fiorini,Manchester City,,,2022-07-01,2022-07-16,false,1,api_football_team_50
af-14344,A. Palaversa,Manchester City,,,2019-01-31,2022-08-31,false,1,api_football_team_50
af-47371,J. Guidetti,Feyenoord,,,2011-08-31,,true,1,api_football_team_50
af-47371,J. Guidetti,Manchester City,,,2015-06-01,2015-07-11,false,1,api_football_team_50
af-47371,J. Guidetti,Celtic FC,,,2014-09-04,2015-06-01,true,1,api_football_team_50
af-19334,B. Celina,Manchester City,,,2014-01-01,2018-07-31,false,1,api_football_team_50
af-39247,M. Samuelsen,West Ham United,,,2015-07-01,,false,1,api_football_team_50
af-33320,R. Meshino,Manchester City,,,2019-08-21,2022-07-11,false,1,api_football_team_50
af-111,Rony Lopes,Lille OSC,,,2014-07-07,2015-07-01,true,1,api_football_team_50
af-111,Rony Lopes,Manchester City,,,2015-07-01,2015-08-28,false,1,api_football_team_50
af-111,Rony Lopes,Monaco,,,2015-08-28,,false,1,api_football_team_50
af-1130,O. Ntcham,Celtic FC,,,2017-07-12,,false,1,api_football_team_50
af-39,S. Savić,Manchester City,,,2011-07-06,2012-08-31,false,1,api_football_team_50
af-39,S. Savić,Fiorentina,,,2012-08-31,2015-07-20,false,1,api_football_team_502
af-649,J. Denayer,Celtic FC,,,2014-08-12,2015-07-01,true,1,api_football_team_50
af-649,J. Denayer,Manchester City,,,2018-07-01,2018-08-21,false,1,api_football_team_50
af-649,J. Denayer,Galatasaray,,,2017-08-31,2018-07-01,true,1,api_football_team_50
af-649,J. Denayer,Lyon,,,2018-08-21,2022-09-28,false,1,api_football_team_80
af-635,R. Mahrez,Manchester City,,,2018-07-10,2023-07-28,false,1,api_football_team_50
212218,Aymeric Laporte,Manchester City,,,2018-01-30,2023-08-24,false,1,api_football_team_50
212218,Aymeric Laporte,Al Nassr,,,2023-08-24,,false,1,api_football_team_50
af-855,João Cancelo,Bayern Munich,,,2023-01-31,2023-07-01,true,1,api_football_team_157
af-855,João Cancelo,FC Barcelona,,,2023-09-01,2024-07-01,true,1,api_football_team_50
af-855,João Cancelo,Al Hilal,,,2024-08-27,,false,1,api_football_team_50
af-624,N. Otamendi,Benfica,,,2020-09-29,,false,1,api_football_team_50
af-36902,T. Reijnders,Manchester City,,,2025-06-10,,false,1,api_football_team_489
af-156477,R. Cherki,Manchester City,,,2025-06-10,,false,1,api_football_team_80
af-161933,Nico González,Manchester City,,,2025-02-03,,false,1,api_football_team_50
af-382355,Jacob Wright,Manchester City,,,2025-06-29,2025-06-30,true,1,api_football_team_50
af-81573,Omar Marmoush,Manchester City,,,2025-01-23,,false,1,api_football_team_50
af-360114,A. Khusanov,Manchester City,,,2025-01-20,,false,1,api_football_team_50
af-414359,Vitor Nunes,Manchester City,,,2025-01-21,2025-08-08,false,1,api_football_team_50
af-347305,Jaden Heskey,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-404656,Jahmai Simpson-Pusey,Celtic FC,,,2025-08-04,2026-01-04,true,1,api_football_team_50
af-404656,Jahmai Simpson-Pusey,Manchester City,,,2026-01-04,2026-01-05,true,1,api_football_team_50
af-355454,C. McFarlane,Manchester City,,,2025-01-25,,false,1,api_football_team_50
af-1622,G. Donnarumma,Manchester City,,,2025-09-01,,false,1,api_football_team_85
af-19012,M. Bettinelli,Manchester City,,,2025-06-10,,false,1,api_football_team_49
af-21138,R. Aït-Nouri,Manchester City,,,2025-06-09,,false,1,api_football_team_50
af-323591,S. Nypan,Manchester City,,,2026-02-01,,true,1,api_football_team_50
af-293168,Max Alleyne,Manchester City,,,2026-01-04,,true,1,api_football_team_50
af-337936,L. Samuel,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-329352,William Dickson,Manchester City,,,2026-01-04,2026-01-15,true,1,api_football_team_50
af-380681,D. Mukasa,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-307858,Emilio Lawrence,Manchester City,,,2026-05-30,,true,1,api_football_team_50
af-389035,Farid Alfa-Ruprecht,Bayer Leverkusen,,,2025-07-26,2025-09-01,false,1,api_football_team_168
af-19281,A. Semenyo,Manchester City,,,2026-01-08,,false,1,api_football_team_50
af-67971,M. Guéhi,Manchester City,,,2026-01-18,,false,1,api_football_team_50
af-1560,Barragán,Liverpool FC,,,2005-08-01,2006-08-01,false,1,api_football_team_40
af-298,Rafael Camacho,Sporting CP,,,2019-07-01,,false,1,api_football_team_40
af-117334,Henoc Mukendi,Liverpool FC,,,2012-12-24,2014-07-01,false,1,api_football_team_40
af-51696,Diego Ismael Ferreira Villa,Liverpool FC,,,2015-07-16,,false,1,api_football_team_40
af-102074,Luis Alberto Torrecilla Michelle,Liverpool FC,,,2016-01-05,2017-03-21,false,1,api_football_team_40
af-227206,Sergio Esteban Bica Suárez,Liverpool FC,,,2014-07-26,2015-07-29,false,1,api_football_team_40
af-51881,Cristian Martín Rodríguez Telis,Liverpool FC,,,2015-07-20,,false,1,api_football_team_40
af-101859,Pablo César Pintos Cabral,Liverpool FC,,,2016-02-29,2017-02-15,false,1,api_football_team_40
af-19629,D. Martin,Liverpool FC,,,2007-05-06,2008-08-01,false,1,api_football_team_40
af-105175,Damien Plessis,Liverpool FC,,,2007-08-08,,false,1,api_football_team_80
af-3639,Michael Ayodeji Ngoo,Liverpool FC,,,2013-09-29,2014-08-15,false,1,api_football_team_40
af-113811,D. Traoré,Liverpool FC,,,1999-07-01,2006-07-01,false,1,api_football_team_40
af-20731,Anthony Le Tallec,Liverpool FC,,,2005-01-27,2005-08-01,false,1,api_football_team_40
af-14479,Madger Antonio Gomes Ajú,Liverpool FC,,,2014-09-03,,false,1,api_football_team_40
af-52066,Víctor Emiliano Aparicio Gutiérrez,Liverpool FC,,,2015-07-01,,false,1,api_football_team_40
af-114902,S. Kyrgiakos,Liverpool FC,,,2009-08-18,2011-08-23,false,1,api_football_team_40
af-51410,Clever Elías Quintana Alonzo,Liverpool FC,,,2019-01-01,,false,1,api_football_team_40
af-106805,Y. Benayoun,Liverpool FC,,,2007-07-01,,false,1,api_football_team_48
af-106805,Y. Benayoun,Chelsea FC,,,2010-07-02,,false,1,api_football_team_40
af-101854,Álvaro Maximiliano Arias Invernizzi,Liverpool FC,,,2016-07-04,2017-01-05,false,1,api_football_team_40
af-27558,Caue Fernandes Silveira,Liverpool FC,,,2014-01-17,2014-07-01,true,1,api_football_team_40
af-243083,Christian Leonel Rodríguez Fleitas,Liverpool FC,,,2017-04-05,,false,1,api_football_team_40
af-102004,Pablo Andrés Pereira Errandonea,Liverpool FC,,,2016-01-04,2017-02-13,false,1,api_football_team_40
af-102060,Nicolás Andrés Schenone Paz de Olivera,Liverpool FC,,,2013-02-18,2013-09-03,false,1,api_football_team_40
45197,Xabier Alonso Olano,Liverpool FC,,,2004-08-20,2009-08-05,false,1,api_football_team_40
15723,Dirk Kuijt,Liverpool FC,,,2006-08-19,2012-07-01,false,1,api_football_team_40
15723,Dirk Kuijt,Fenerbahce,,,2012-07-01,,false,1,api_football_team_40
af-36846,Oussama Assaidi,Liverpool FC,,,2014-07-01,2015-01-12,false,1,api_football_team_40
af-114211,M. Jovanović,Liverpool FC,,,2010-07-01,2011-08-02,false,1,api_football_team_40
af-115076,P. Degen,Liverpool FC,,,2008-07-01,,false,1,api_football_team_165
af-47288,Mikel San José Domínguez,Liverpool FC,,,2010-06-30,2010-07-01,false,1,api_football_team_40
af-12774,G. Paletta,Liverpool FC,,,2006-07-01,2007-09-01,false,1,api_football_team_40
103935,Alberto Aquilani,Liverpool FC,,,2009-08-05,,false,1,api_football_team_497
103935,Alberto Aquilani,Juventus,,,2010-08-21,,true,1,api_football_team_496
af-101831,Maximiliano Felipe Montero Rodríguez,Liverpool FC,,,2012-07-01,2013-02-22,false,1,api_football_team_40
af-27530,Fernando Martín Bonjour,Liverpool FC,,,2013-01-22,2014-01-03,false,1,api_football_team_40
330,Robbie Keane,Liverpool FC,,,2008-07-01,2009-02-02,false,1,api_football_team_47
330,Robbie Keane,Tottenham Hotspur,,,2009-02-02,2011-08-16,false,1,api_football_team_47
af-114787,J. Riise,Liverpool FC,,,2001-08-01,2008-08-01,false,1,api_football_team_40
af-114787,J. Riise,AS Roma,,,2008-08-01,2011-07-08,false,1,api_football_team_497
af-105044,José Enrique,Liverpool FC,,,2011-08-12,,false,1,api_football_team_34
af-115962,E. Diouf,Liverpool FC,,,2002-08-17,2004-08-01,false,1,api_football_team_40
af-20126,J. Sinclair,Liverpool FC,,,2015-05-10,2016-07-01,false,1,api_football_team_40
af-91248,S. Leto,Liverpool FC,,,2007-08-08,2008-07-01,false,1,api_football_team_40
af-83021,Danny Sean Guthrie,Newcastle United,,,2008-08-01,2012-07-01,false,1,api_football_team_34
af-33413,Fernando Torres,Chelsea FC,,,2011-02-01,2015-01-05,false,1,api_football_team_49
af-19501,Charles Graham Adam,Liverpool FC,,,2011-07-06,2012-08-31,false,1,api_football_team_40
af-19425,K. Stewart,Liverpool FC,,,2016-01-08,2017-07-21,false,1,api_football_team_40
af-17887,Joseph Maguire,Liverpool FC,,,2016-07-01,2017-01-13,false,1,api_football_team_40
af-114783,Andrea Dossena,Liverpool FC,,,2008-07-01,2010-01-04,false,1,api_football_team_40
af-114783,Andrea Dossena,Napoli,,,2010-01-04,2013-09-02,false,1,api_football_team_492
166706,Martin Škrtel,Liverpool FC,,,2008-01-08,2016-07-21,false,1,api_football_team_40
166706,Martin Škrtel,Fenerbahce,,,2016-07-21,,false,1,api_football_team_40
af-28434,D. N&apos;Gog,Liverpool FC,,,2008-07-01,,false,1,api_football_team_85
af-44827,Á. Bogdán,Liverpool FC,,,2017-07-01,,false,1,api_football_team_40
af-13073,J. Mascherano,Liverpool FC,,,2007-02-01,,false,1,api_football_team_48
af-44297,B. Jones,Liverpool FC,,,2011-07-01,2015-08-17,false,1,api_football_team_40
af-10045,Diego Cavalieri,Liverpool FC,,,2008-07-12,2010-08-20,false,1,api_football_team_40
af-1858,Lucas Leiva,Liverpool FC,,,2007-07-01,2017-07-18,false,1,api_football_team_40
af-1858,Lucas Leiva,Lazio,,,2017-07-18,2022-06-27,false,1,api_football_team_487
af-12313,Mark Dennis González Hoffmann,Liverpool FC,,,2006-01-01,2007-07-01,false,1,api_football_team_40
af-231846,C. Roddan,Liverpool FC,,,2014-01-05,2014-11-07,false,1,api_football_team_40
204782,Samed Yeşil,Liverpool FC,,,2012-08-31,,false,1,api_football_team_168
119152,Kolo Habib Touré,Celtic FC,,,2016-07-24,,false,1,api_football_team_40
af-66078,M. Baroš,Liverpool FC,,,2002-01-01,2005-07-01,false,1,api_football_team_40
af-66078,M. Baroš,Aston Villa,,,2005-07-01,,false,1,api_football_team_66
af-87877,Jermaine Pennant,Liverpool FC,,,2006-08-01,2009-07-12,false,1,api_football_team_40
6895,Alexander Manninger,Liverpool FC,,,2016-07-22,,false,1,api_football_team_40
201999,Jonathon Patrick Flanagan,Liverpool FC,,,2017-07-01,2018-07-01,false,1,api_football_team_40
201999,Jonathon Patrick Flanagan,Rangers FC,,,2018-07-01,,false,1,api_football_team_40
af-87896,P. Konchesky,Liverpool FC,,,2010-09-01,2011-07-13,false,1,api_football_team_40
af-117988,D. James,Aston Villa,,,1999-08-01,2001-08-01,false,1,api_football_team_66
af-19238,S. Downing,Liverpool FC,,,2011-07-16,,false,1,api_football_team_66
af-19238,S. Downing,West Ham United,,,2013-08-13,2015-07-16,false,1,api_football_team_48
af-114851,E. Heskey,Liverpool FC,,,2000-03-15,2004-08-01,false,1,api_football_team_40
af-90491,G. Johnson,Liverpool FC,,,2009-07-01,2015-07-12,false,1,api_football_team_40
af-18928,P. Crouch,Liverpool FC,,,2005-07-01,2008-08-01,false,1,api_football_team_40
171833,Daniel Andre Sturridge,Liverpool FC,,,2018-07-01,2019-08-21,false,1,api_football_team_40
171833,Daniel Andre Sturridge,Trabzonspor,,,2019-08-21,,false,1,api_football_team_40
af-102748,J. Cole,Liverpool FC,,,2010-07-20,,false,1,api_football_team_49
af-102748,J. Cole,Lille OSC,,,2011-08-31,,true,1,api_football_team_40
af-102748,J. Cole,West Ham United,,,2013-01-04,2014-07-01,false,1,api_football_team_48
13879,Rickie Lambert,Liverpool FC,,,2014-07-01,,false,1,api_football_team_40
af-17531,Jamie Stephens,Liverpool FC,,,2013-06-01,2013-07-10,false,1,api_football_team_40
af-100726,Florent Sinama-Pongolle,Liverpool FC,,,2003-07-01,2007-07-01,false,1,api_football_team_40
af-19691,J. Hobbs,Liverpool FC,,,2005-08-13,2009-08-01,false,1,api_football_team_40
af-87051,Alou Diarra,Liverpool FC,,,2002-08-01,,false,1,api_football_team_157
af-22270,C. Itandje,Liverpool FC,,,2007-08-08,2011-01-01,false,1,api_football_team_40
af-21013,Mohamed Lamine Sissoko Gillan,Juventus,,,2008-01-01,2011-07-28,false,1,api_football_team_496
af-19613,O. Ejaria,Rangers FC,,,2018-07-01,,true,1,api_football_team_40
af-19034,R. Babel,Liverpool FC,,,2007-07-13,2011-01-26,false,1,api_football_team_40
af-26299,E. Insúa,Sporting CP,,,2011-08-27,,false,1,api_football_team_40
af-50804,C. Mavinga,Liverpool FC,,,2011-07-01,2011-07-19,false,1,api_football_team_40
af-507,Thiago Alcântara,Liverpool FC,,,2020-09-18,,false,1,api_football_team_157
af-286,J. Matip,Liverpool FC,,,2016-07-01,,false,1,api_football_team_40
af-11013,N. Mihaylov,Liverpool FC,,,2007-07-01,2008-07-01,false,1,api_football_team_40
af-152979,James Barry Norris,Liverpool FC,,,2025-12-30,2025-12-31,true,1,api_football_team_40
af-30591,K. Adorján,Liverpool FC,,,2014-07-01,2014-09-01,false,1,api_football_team_40
af-18876,J. Ibe,Liverpool FC,,,2015-01-16,2016-07-14,false,1,api_football_team_40
af-171057,M. Parker,Liverpool FC,,,2017-04-02,,false,1,api_football_team_40
140620,Ragnar Klavan,Liverpool FC,,,2016-07-20,2018-08-17,false,1,api_football_team_40
af-19210,Andre Wisdom,Liverpool FC,,,2016-07-01,2016-08-31,false,1,api_football_team_40
af-19210,Andre Wisdom,Salzburg,,,2016-08-31,,true,1,api_football_team_40
af-51270,K. Németh,Liverpool FC,,,2007-07-05,2010-08-22,false,1,api_football_team_40
210392,Ryan McLaughlin,Liverpool FC,,,2014-05-05,2016-08-09,false,1,api_football_team_40
af-22010,S. Ojo,Liverpool FC,,,2022-07-01,2022-07-13,false,1,api_football_team_40
af-22010,S. Ojo,Rangers FC,,,2019-07-01,,true,1,api_football_team_40
af-295,A. Lallana,Liverpool FC,,,2014-07-01,2020-07-27,false,1,api_football_team_40
af-162441,J. Ojrzyński,Liverpool FC,,,2025-06-29,2025-07-11,true,1,api_football_team_40
af-49931,S. Caulker,Liverpool FC,,,2016-01-12,2016-06-01,true,1,api_football_team_40
af-1473,Tiago Ilori,Liverpool FC,,,2016-01-08,,false,1,api_football_team_66
af-1473,Tiago Ilori,Aston Villa,,,2015-09-01,2016-01-08,true,1,api_football_team_66
af-1859,Luis Alberto,Liverpool FC,,,2016-06-01,2016-08-31,false,1,api_football_team_40
af-1859,Luis Alberto,Lazio,,,2016-08-31,2024-06-12,false,1,api_football_team_487
af-19028,L. Marković,Liverpool FC,,,2018-07-01,2019-01-31,false,1,api_football_team_40
af-19028,L. Marković,Fenerbahce,,,2015-08-30,2016-07-01,true,1,api_football_team_40
af-19028,L. Marković,Sporting CP,,,2016-08-31,,true,1,api_football_team_40
af-18842,M. Sakho,Liverpool FC,,,2017-07-01,2017-08-31,false,1,api_football_team_40
af-305,D. Origi,Lille OSC,,,2014-07-29,2015-06-01,true,1,api_football_team_40
af-305,D. Origi,Liverpool FC,,,2018-07-01,2022-07-05,false,1,api_football_team_40
af-305,D. Origi,AC Milan,,,2022-07-05,,false,1,api_football_team_40
af-1477,S. Coates,Liverpool FC,,,2014-07-01,2015-07-01,false,1,api_football_team_40
af-19502,J. Allen,Liverpool FC,,,2012-08-10,2016-07-25,false,1,api_football_team_40
af-1650,Suso,Liverpool FC,,,2014-07-01,2015-01-17,false,1,api_football_team_40
af-1650,Suso,AC Milan,,,2015-01-17,,false,1,api_football_team_40
af-1917,M. Balotelli,Liverpool FC,,,2016-07-01,,false,1,api_football_team_489
af-1917,M. Balotelli,AC Milan,,,2015-08-25,2016-07-01,true,1,api_football_team_489
af-1624,Pepe Reina,Liverpool FC,,,2005-07-01,2014-08-07,false,1,api_football_team_40
af-1624,Pepe Reina,Napoli,,,2013-07-24,,true,1,api_football_team_40
af-1624,Pepe Reina,Bayern Munich,,,2014-08-07,2015-07-01,false,1,api_football_team_157
af-93671,Pedro Chirivella,Liverpool FC,,,2019-07-01,,false,1,api_football_team_40
af-82230,J. Dunn,Liverpool FC,,,2015-03-25,2017-06-09,false,1,api_football_team_40
af-19197,S. Carson,Liverpool FC,,,2005-01-21,2005-08-01,false,1,api_football_team_40
af-2678,Diogo Jota,Liverpool FC,,,2020-09-19,,false,1,api_football_team_40
af-180316,H. Davies,Liverpool FC,,,2026-02-01,,true,1,api_football_team_40
af-162687,V. Jaroš,Liverpool FC,,,2024-07-01,2025-06-30,false,1,api_football_team_40
af-162687,V. Jaroš,Ajax,,,2025-06-30,,true,1,api_football_team_40
af-127369,G. Johnston,Feyenoord,,,2019-08-07,,false,1,api_football_team_40
af-310186,C. Scanlon,Liverpool FC,,,2026-05-30,,true,1,api_football_team_40
af-20236,M. Williams,Liverpool FC,,,2017-01-01,2017-09-01,false,1,api_football_team_40
af-284249,Max Reuben Woltman,Liverpool FC,,,2023-01-16,2023-08-03,false,1,api_football_team_40
af-18955,D. Ings,Liverpool FC,,,2015-07-01,2019-07-01,false,1,api_football_team_40
af-20224,A. Lonergan,Liverpool FC,,,2019-07-15,2020-12-01,false,1,api_football_team_40
af-138826,A. Lewis,Liverpool FC,,,2022-06-01,2022-07-01,false,1,api_football_team_40
af-19937,H. Kane,Liverpool FC,,,2019-07-01,2020-10-16,false,1,api_football_team_40
af-301,B. Woodburn,Liverpool FC,,,2019-01-09,2022-07-04,false,1,api_football_team_40
af-280683,James Balagizi,Liverpool FC,,,2023-01-20,2024-01-24,false,1,api_football_team_40
af-17406,J. Rossiter,Rangers FC,,,2016-07-01,,false,1,api_football_team_40
af-287111,Fabian Mrozek,Liverpool FC,,,2025-06-29,2026-03-04,true,1,api_football_team_40
af-87926,E. Obi,Liverpool FC,,,2016-11-01,,false,1,api_football_team_40
af-1347,V. Moses,Liverpool FC,,,2013-09-02,2014-07-01,true,1,api_football_team_49
af-1347,V. Moses,Chelsea FC,,,2014-07-01,,false,1,api_football_team_40
af-138411,Liam John Hughes,Liverpool FC,,,2022-07-01,2024-02-08,false,1,api_football_team_40
260406,Kaide Gordon,Liverpool FC,,,2025-07-01,,false,1,api_football_team_40
af-284366,L. Chambers,Liverpool FC,,,2026-05-30,,true,1,api_football_team_40
af-18904,J. Shelvey,Liverpool FC,,,2010-07-01,2013-07-03,false,1,api_football_team_40
af-328107,L. Koumas,Liverpool FC,,,2026-05-30,,true,1,api_football_team_40
af-1756,R. Kent,Liverpool FC,,,2019-07-01,2019-09-02,false,1,api_football_team_40
af-1756,R. Kent,Rangers FC,,,2019-09-02,,false,1,api_football_team_40
