id,name,team,nationality,position,start_date,end_date,is_loan,appearances,source
228747,O. Idrissi,Sevilla FC,,,2023-07-01,,false,1,api_football_team_209
228783,Ali Lajami,Al Nassr,SA,CB,2020-09-10,2025-06-01,false,1,api_football_team_2939
228783,Ali Lajami,Al Hilal,,,2025-06-01,,false,1,api_football_team_2939
228786,R. Bagadur,Fiorentina,,,2017-07-01,2017-07-26,false,1,api_football_team_502
228794,Majed Abdullah Salem Al Najrani,Al Hilal,,,2016-07-01,2019-07-01,false,1,api_football_team_2932
228814,A. Green,Aston Villa,,,2020-08-01,2021-01-14,false,1,api_football_team_66
228821,Z. Machach,Marseille,,,2016-07-27,2017-07-01,true,1,api_football_team_81
228821,Z. Machach,Napoli,,,2020-07-01,2021-08-31,false,1,api_football_team_492
228881,D. Calabria,AC Milan,,,2025-07-01,2025-08-16,false,1,api_football_team_489
228941,André Miguel Valente da Silva,FC Porto,PT,ST,2013-07-01,2017-07-01,false,1,kaggle_sofifa
228941,André Miguel Valente da Silva,AC Milan,PT,ST,2017-07-01,2021-07-02,false,1,kaggle_sofifa
229082,O. Abildgaard,Celtic FC,,,2022-09-01,,true,1,api_football_team_247
229167,M. Rashica,Galatasaray,,,2022-09-08,2023-07-01,true,1,api_football_team_645
229167,M. Rashica,Besiktas,,,2023-08-16,,false,1,api_football_team_549
229172,K. Gipson,RB Leipzig,DE,RB,2015-07-01,2017-07-01,false,1,api_football_team_173
229237,Manuel Obafemi Akanji,Borussia Dortmund,CH,CB,2018-01-15,2022-09-01,false,1,kaggle_sofifa
229237,M. Akanji,Inter Milan,,,2025-09-01,,true,1,api_football_team_505
229266,J. Rodon,Tottenham Hotspur,,,2023-07-01,2024-07-02,false,1,api_football_team_47
229337,Matheus Pereira da Silva,Juventus,BR,CAM,2017-08-31,2020-08-04,false,1,kaggle_sofifa
229453,Gil Dias,Fiorentina,,,2017-08-15,2019-07-01,true,1,api_football_team_91
229453,Gil Dias,Monaco,,,2019-07-01,2021-06-25,false,1,api_football_team_91
229453,Gil Dias,Benfica,,,2021-07-01,2023-01-30,false,1,api_football_team_211
229522,Felipe Ramos,Valencia CF,,,2012-07-01,2013-07-01,true,1,api_football_team_532
229527,S. Gryn,Shakhtar Donetsk,,,2015-07-01,2019-01-15,false,1,api_football_team_550
229528,M. Matvienko,Shakhtar Donetsk,,,2018-01-01,,false,1,api_football_team_550
229558,Dayotchanculle Oswald Upamecano,RB Leipzig,FR,CB,2017-01-13,2021-07-05,false,1,kaggle_sofifa
229558,D. Upamecano,Bayern Munich,,,2021-07-15,,false,1,api_football_team_173
229593,Marko Pjaca,Juventus,HR,LW,2016-07-21,2018-08-07,false,1,kaggle_sofifa
229593,M. Pjaca,Fiorentina,,,2018-08-07,2019-07-01,true,1,api_football_team_502
229593,M. Pjaca,Juventus,,,2019-07-01,,false,1,api_football_team_502
229593,M. Pjaca,Juventus,,,2023-07-01,2023-09-01,false,1,api_football_team_496
229631,Jaime Romero,Real Madrid,,,2013-07-27,2014-07-01,true,1,api_football_team_541
229670,David Faupala,Manchester City,FR,ST,2015-07-10,2017-01-31,false,1,api_football_team_50
229683,Rodrigo Pinho,Benfica,BR,ST,2021-07-01,2023-01-10,false,1,api_football_team_211
229735,Alejandro Gomes Rodriguez,Sporting CP,,,2011-07-01,2012-07-24,false,1,api_football_team_228
229735,Á. Rodríguez,Real Madrid,,,2025-06-29,2025-07-22,true,1,api_football_team_541
229752,D. Sow,Sevilla FC,,,2023-08-04,,false,1,api_football_team_536
229756,S. Nkansah,Borussia Mönchengladbach,,,2014-07-01,2017-07-01,false,1,api_football_team_163
229758,R. Krunić,AC Milan,,CM,2019-07-08,2024-07-01,false,1,api_football_team_489
229758,R. Krunić,Fenerbahce,,,2024-07-01,2024-09-03,false,1,api_football_team_611
229857,S. Sensi,Inter Milan,,,2023-07-01,2024-08-08,false,1,api_football_team_505
229880,A. Wan-Bissaka,Manchester United,,,2019-07-01,2024-08-13,false,1,api_football_team_33
229880,A. Wan-Bissaka,West Ham United,,,2024-08-13,,false,1,api_football_team_48
229881,Andres Llamas Acuna,AC Milan,,,2019-07-01,2019-07-22,false,1,api_football_team_489
229882,Elías Ricardo Figueroa Silva,Arsenal FC,,,2007-08-08,2010-07-22,false,1,api_football_team_42
229882,Elías Ricardo Figueroa Silva,Shakhtar Donetsk,,,2010-07-22,2013-07-01,false,1,api_football_team_42
229882,Elías Ricardo Figueroa Silva,Al Nassr,,,2013-07-01,2015-07-13,false,1,api_football_team_2939
229882,Elías Ricardo Figueroa Silva,Shakhtar Donetsk,,,2015-07-13,2017-03-01,false,1,api_football_team_550
229905,A. Bardakcı,Galatasaray,,,2022-06-25,,false,1,api_football_team_645
229942,A. Disasi,Monaco,FR,CB,2020-08-07,2023-08-04,false,1,api_football_team_91
229942,A. Disasi,Chelsea FC,,,2023-08-04,2025-02-03,false,1,api_football_team_91
229942,A. Disasi,Aston Villa,,,2025-02-03,2025-07-01,true,1,api_football_team_66
229942,A. Disasi,Chelsea FC,,,2025-07-01,2026-02-01,true,1,api_football_team_66
229942,A. Disasi,West Ham United,,,2026-02-01,,true,1,api_football_team_48
229984,B. Chilwell,Chelsea FC,,,2025-07-01,2025-09-01,true,1,api_football_team_49
230015,I. Diallo,Valencia CF,,,2015-07-01,2016-07-19,false,1,api_football_team_532
230107,L. Coulibaly,Rangers FC,,,2018-07-10,2025-01-31,true,1,api_football_team_257
230107,L. Coulibaly,Lazio,,,2025-01-31,2025-02-01,true,1,api_football_team_487
230258,Rosberto J. Dourado Santos,Palmeiras,BR,CDM,2012-01-01,2016-01-01,false,1,kaggle_sofifa
230258,Robert Gonçalves Santos,FC Barcelona,,,2016-01-01,2016-07-01,true,1,api_football_team_529
230316,Matuzalém Francelino da Silva,Shakhtar Donetsk,,,2004-08-01,2007-08-01,false,1,api_football_team_550
230316,Matuzalém Francelino da Silva,Lazio,,,2008-08-01,2013-01-03,false,1,api_football_team_487
230351,S. Araújo,FC Barcelona,,,2012-07-17,2022-06-20,true,1,api_football_team_529
230355,Ricardo Costa,Lille OSC,,,2010-01-28,2010-07-01,false,1,api_football_team_79
230355,Ricardo Costa,Valencia CF,,,2010-07-01,2014-07-01,false,1,api_football_team_79
230355,Robert Costa,FC Barcelona,,,2014-07-01,2016-07-01,false,1,api_football_team_529
230355,Rubens Jairo Freitosa Costa,Palmeiras,BR,CM,2019-01-01,2019-07-01,false,1,kaggle_sofifa
230355,Ricardo Costa,FC Porto,,,2019-07-01,2020-09-18,false,1,api_football_team_212
230430,Márcio Azevedo,Shakhtar Donetsk,,,2014-08-17,2019-01-01,false,1,api_football_team_550
230460,Jonathan Prazeres Conradi,Palmeiras,BR,CAM,2016-06-07,2019-01-01,false,1,kaggle_sofifa
230559,M. Shved,Sevilla FC,,,2017-07-01,2017-08-30,false,1,api_football_team_536
230559,Maryan Shved,Celtic FC,UA,RW,2019-01-31,2022-08-31,false,1,kaggle_sofifa
230559,M. Shved,Celtic FC,,,2021-07-01,2021-07-23,false,1,api_football_team_247
230559,M. Shved,Shakhtar Donetsk,,,2022-09-01,,false,1,api_football_team_550
230578,Mouctar Diakhaby,Lyon,FR,CB,2015-08-13,2018-07-02,false,1,kaggle_sofifa
230613,A. Diawara,Napoli,,,2016-08-26,2019-07-01,false,1,api_football_team_492
230613,Amadou Diawara,Napoli,,CDM,2016-08-29,2019-07-01,false,1,kaggle_sofifa
230613,A. Diawara,AS Roma,,,2019-07-01,2022-09-01,false,1,api_football_team_492
230621,G. Donnarumma,Paris Saint-Germain,,,2021-07-14,2025-09-01,false,1,api_football_team_85
230621,Gianluigi Donnarumma,Paris Saint-Germain,IT,GK,2021-07-15,2025-09-01,false,1,kaggle_sofifa
230621,G. Donnarumma,Manchester City,,,2025-09-01,,false,1,api_football_team_85
230658,Arthur Henrique Ramos de Oliveira Melo,FC Barcelona,BR,CM,2018-07-09,2020-09-01,false,1,kaggle_sofifa
230666,Gabriel Fernando de Jesus,Palmeiras,BR,ST,2013-01-01,2016-08-03,false,1,kaggle_sofifa
230666,Gabriel Fernando de Jesus,Manchester City,BR,ST,2016-08-03,2022-07-04,false,1,kaggle_sofifa
230666,Gabriel Jesus,Manchester City,,,2017-01-19,2022-07-04,false,1,api_football_team_50
230675,Nilmar Honorato da Silva,Lyon,,,2004-08-01,2006-07-01,false,1,api_football_team_80
230703,A. Karo,Lazio,,,2019-07-12,2021-01-30,false,1,api_football_team_487
230732,Rodrigo Fernandes,Rangers FC,,,2025-01-18,2025-07-01,true,1,api_football_team_257
230732,Rodrigo Fernandes,Lille OSC,,,2025-07-01,,true,1,api_football_team_257
230740,Luís Felipe Dias do Nascimento,Benfica,,,2017-01-01,2017-01-13,false,1,api_football_team_211
230747,L. Reis,FC Barcelona,,,2019-07-01,2021-06-30,false,1,api_football_team_529
230747,L. Reis,Club Brugge,,,2025-06-30,,false,1,api_football_team_569
230749,Amin Al Bukhari,Al Nassr,,,2025-07-01,2025-08-26,true,1,api_football_team_2939
230767,Renato Sanches,Bayern Munich,PT,CM,2016-07-01,2019-08-23,false,1,api_football_team_211
230767,Renato Sanches,Bayern Munich,,,2018-07-01,2019-08-23,false,1,api_football_team_157
230767,Renato Sanches,Lille OSC,,,2019-08-23,2022-08-04,false,1,api_football_team_79
230767,Renato Sanches,Paris Saint-Germain,,,2022-08-04,2023-08-16,false,1,api_football_team_79
230767,Renato Sanches,AS Roma,,,2023-08-16,2024-07-01,true,1,api_football_team_85
230767,Renato Sanches,Paris Saint-Germain,,,2024-07-01,2024-08-05,false,1,api_football_team_497
230767,Renato Sanches,Benfica,,,2024-08-05,2025-07-01,true,1,api_football_team_211
230767,Renato Sanches,Paris Saint-Germain,,,2025-07-01,,true,1,api_football_team_211
230768,L. Clemenza,Juventus,,,2021-07-23,2021-08-31,false,1,api_football_team_496
230774,J. Clarke-Salter,Chelsea FC,,,2022-06-01,2022-07-01,false,1,api_football_team_49
230800,R. Manaj,Inter Milan,,,2015-07-22,2019-07-09,false,1,api_football_team_505
230800,R. Manaj,FC Barcelona,,,2022-07-01,2022-07-12,false,1,api_football_team_529
230805,A. Boryachuk,Shakhtar Donetsk,,,2023-01-01,2023-09-01,false,1,api_football_team_550
230824,Pedro Pereira,Benfica,,,2020-08-01,2021-07-23,false,1,api_football_team_211
230872,M. Svilar,Benfica,BE,GK,2017-08-28,2022-07-01,false,1,api_football_team_211
230872,M. Svilar,AS Roma,,,2022-07-01,,false,1,api_football_team_211
230882,J. Simpson,Rangers FC,GB,CB,2021-02-01,2022-08-10,false,1,api_football_team_257
230899,A. Lookman,Everton FC,,,2018-07-01,2019-07-25,false,1,api_football_team_173
230899,A. Lookman,RB Leipzig,,,2022-07-01,2022-08-05,false,1,api_football_team_173
230899,A. Lookman,Atletico Madrid,,,2026-02-01,,false,1,api_football_team_530
230916,L. Zanon,Fiorentina,,,2016-07-01,2019-07-23,false,1,api_football_team_502
230918,T. Chalobah,Chelsea FC,,,2025-01-15,,true,1,api_football_team_49
230938,F. Kessié,AC Milan,,,2017-07-01,2022-07-04,true,1,api_football_team_489
230988,Filip Krovinović,Benfica,HR,CAM,2017-07-01,2021-07-19,false,1,kaggle_sofifa
230988,F. Krovinović,Benfica,,,2021-07-01,2021-07-19,false,1,api_football_team_211
231007,Josip Mišić,Sporting CP,HR,CM,2018-01-06,2020-10-19,false,1,kaggle_sofifa
231007,J. Mišić,Sporting CP,,,2020-07-01,2020-10-19,false,1,api_football_team_228
231028,M. Šarkić,Aston Villa,,,2020-01-03,2020-07-27,false,1,api_football_team_66
231032,E. Martínez,Arsenal FC,,,2019-07-01,2020-09-16,false,1,api_football_team_42
231032,E. Martínez,Aston Villa,,,2020-09-16,,false,1,api_football_team_66
231033,Joseph Maguire,Liverpool FC,,,2016-07-01,2017-01-13,false,1,api_football_team_40
231128,H. Toledo,Fiorentina,,,2017-07-01,,false,1,api_football_team_502
231144,C. Maghoma,Tottenham Hotspur,,,2016-08-01,2018-07-01,false,1,api_football_team_47
231240,E. Mor,Borussia Dortmund,TR,ST,2016-07-01,2017-08-29,false,1,api_football_team_165
231240,E. Mor,Galatasaray,,,2019-07-31,2022-07-02,true,1,api_football_team_645
231240,E. Mor,Fenerbahce,,,2025-07-01,,true,1,api_football_team_611
231242,A. Ounas,Napoli,,,2021-07-01,2022-09-01,false,1,api_football_team_492
231242,A. Ounas,Lille OSC,,,2022-09-01,2024-11-03,false,1,api_football_team_79
231281,Trent Alexander-Arnold,Liverpool FC,GB,RM,2015-10-07,2019-07-01,false,1,kaggle_sofifa
231281,T. Alexander-Arnold,Chelsea FC,GB,CAM,2019-07-01,2023-07-05,false,1,api_football_team_49
231281,T. Alexander-Arnold,Manchester United,GB,CAM,2023-07-05,2025-06-01,false,1,api_football_team_49
231281,T. Alexander-Arnold,Real Madrid,,,2025-06-01,,false,1,api_football_team_40
231292,J. Lewis,Newcastle United,,,2025-01-01,2025-10-30,false,1,api_football_team_34
231340,G. Montiel,Sevilla FC,,,2024-07-01,2025-01-20,false,1,api_football_team_536
231361,J. Gnagnon,Sevilla FC,,,2020-07-01,2022-01-21,false,1,api_football_team_536
231366,P. Lienhart,Real Madrid,,,2014-09-01,2018-07-01,true,1,api_football_team_541
231390,Diogo António Cupido Gonçalves,Benfica,PT,RM,2017-07-01,2023-01-01,false,1,kaggle_sofifa
231390,Diogo Gonçalves,Benfica,,,2020-08-03,2023-01-01,false,1,api_football_team_211
231390,Diogo António Cupido Gonçalves,Benfica,PT,RM,2020-08-10,2023-01-01,false,1,kaggle_sofifa
231390,Diogo Gonçalves,Copenhagen,,,2023-01-01,2024-08-09,false,1,api_football_team_400
231391,João Carvalho,Benfica,,,2017-07-01,2018-06-14,false,1,api_football_team_211
231410,Brahim Abdelkader Díaz,Real Madrid,ES,CAM,2019-01-06,2020-09-04,false,1,kaggle_sofifa
231410,Brahim Díaz,Real Madrid,,,2019-01-07,2020-09-04,false,1,api_football_team_50
231410,Brahim Díaz,AC Milan,,,2020-09-04,2023-07-01,true,1,api_football_team_489
231410,Brahim Díaz,Real Madrid,,,2023-07-01,,false,1,api_football_team_489
231433,Alejandro García Fernández,FC Porto,,,2014-07-30,2016-01-04,false,1,api_football_team_212
231433,Alejandro García Fernández,Atletico Madrid,,,2016-01-04,2017-07-11,false,1,api_football_team_530
231433,Alejandro García Fernández,Atletico Madrid,,,2017-01-01,2017-07-11,false,1,api_football_team_530
231433,Alejandro García Fernández,Monaco,,,2017-07-11,2020-07-01,false,1,api_football_team_91
231433,Alejandro García Fernández,Manchester United,,,2023-07-01,2024-07-01,false,1,api_football_team_33
231433,Alejandro García Fernández,Benfica,,,2024-07-01,2024-08-13,false,1,api_football_team_211
231433,Alejandro García Fernández,Sevilla FC,,,2024-08-13,2025-07-14,false,1,api_football_team_536
231433,Alejandro García Fernández,Real Madrid,,,2025-07-14,,false,1,api_football_team_211
231436,G. Diangana,West Ham United,,,2020-08-01,2020-09-04,false,1,api_football_team_48
231442,M. Browne,West Ham United,,,2019-07-01,2019-07-26,false,1,api_football_team_48
231443,Ousmane Dembélé,Borussia Dortmund,FR,RM,2016-07-01,2017-08-25,false,1,kaggle_sofifa
231443,O. Dembélé,FC Barcelona,,,2017-08-25,2023-08-12,false,1,api_football_team_165
231443,Ousmane Dembélé,FC Barcelona,FR,RM,2017-08-28,2023-08-12,false,1,kaggle_sofifa
231443,O. Dembélé,Paris Saint-Germain,,,2023-08-12,,false,1,api_football_team_85
231447,D. Malen,PSV Eindhoven,,,2017-08-31,2021-07-27,false,1,api_football_team_197
231447,D. Malen,Borussia Dortmund,NL,ST,2021-07-27,2025-01-14,false,1,api_football_team_197
231447,D. Malen,Aston Villa,,,2025-01-14,2026-01-15,false,1,api_football_team_165
231447,D. Malen,AS Roma,,,2026-01-15,,true,1,api_football_team_497
231448,Reiss Nelson,Arsenal FC,GB,RM,2016-12-23,2021-08-31,false,1,kaggle_sofifa
231448,Reiss Nelson,Arsenal FC,GB,RM,2017-07-01,2021-08-31,false,1,kaggle_sofifa
231448,R. Nelson,Feyenoord,,,2021-08-31,2022-07-01,true,1,api_football_team_209
231448,R. Nelson,Arsenal FC,,,2022-07-01,,false,1,api_football_team_209
231448,R. Nelson,Arsenal FC,,,2025-07-01,2025-09-01,true,1,api_football_team_42
231485,Axel Tuanzebe,Manchester United,,CB,2013-07-01,2021-08-08,false,1,kaggle_sofifa
231485,Axel Tuanzebe,Manchester United,,CB,2015-10-31,2021-08-08,false,1,kaggle_sofifa
231485,A. Tuanzebe,Manchester United,,,2019-07-01,2021-08-08,false,1,api_football_team_66
231485,A. Tuanzebe,Aston Villa,,,2021-08-08,2022-01-07,true,1,api_football_team_66
231485,A. Tuanzebe,Napoli,,,2022-01-07,2022-07-01,true,1,api_football_team_492
231485,A. Tuanzebe,Manchester United,,,2022-07-01,,false,1,api_football_team_492
231521,Exequiel Alejandro Palacios,River Plate,AR,RM,2015-11-08,2020-01-01,false,1,kaggle_sofifa
231521,E. Palacios,Bayer Leverkusen,,,2020-01-01,,false,1,api_football_team_168
231633,I. Diop,West Ham United,,,2018-06-19,2022-08-10,false,1,api_football_team_48
231677,Marcus Rashford,Manchester United,GB,ST,2014-07-01,2024-07-01,false,1,manual_patch_rashford_manutd_contract
231677,Marcus Rashford,FC Barcelona,GB,ST,2024-07-01,2025-02-02,true,1,manual_patch_rashford_barcelona_loan
231677,M. Rashford,Aston Villa,,,2025-02-02,2025-07-01,true,1,api_football_team_66
231677,M. Rashford,Manchester United,,,2025-07-01,2025-07-23,false,1,api_football_team_66
231677,M. Rashford,FC Barcelona,,,2025-07-23,,true,1,api_football_team_33
231691,A. Lafont,Fiorentina,FR,GK,2018-07-02,2021-07-01,false,1,api_football_team_502
231743,K. Davis,Aston Villa,,,2023-07-01,2023-09-01,false,1,api_football_team_66
231750,A. Ramos,Borussia Dortmund,,,2014-07-01,2017-07-01,false,1,api_football_team_165
231786,Andraž Šporar,Sporting CP,,ST,2020-01-23,2022-07-28,false,1,kaggle_sofifa
231786,A. Šporar,Sporting CP,,,2022-07-01,2022-07-27,false,1,api_football_team_228
231826,Y. Karamoh,Inter Milan,,,2017-08-31,2020-09-01,true,1,api_football_team_505
231826,Y. Karamoh,FC Porto,,,2025-09-17,,false,1,api_football_team_212
231838,Maximilian Wöber,Ajax,AT,CB,2017-08-24,2019-07-01,false,1,kaggle_sofifa
231838,M. Wöber,Sevilla FC,,,2019-07-01,2019-08-13,false,1,api_football_team_194
231838,M. Wöber,Salzburg,AT,CB,2019-08-13,2023-01-03,false,1,api_football_team_571
231838,M. Wöber,Borussia Mönchengladbach,,,2023-07-31,2024-07-01,true,1,api_football_team_163
231887,Y. Yazıcı,Trabzonspor,,,2022-09-02,2023-07-01,true,1,api_football_team_998
231887,Y. Yazıcı,Lille OSC,,,2023-07-01,,false,1,api_football_team_998
231888,S. Karadeniz,Trabzonspor,,,2019-06-01,2019-07-01,false,1,api_football_team_998
231913,Fredrik Aursnes,Feyenoord,NO,CM,2021-08-10,2022-08-24,false,1,kaggle_sofifa
231916,F. Prce,Lazio,,,2016-07-01,2018-07-17,false,1,api_football_team_487
232097,A. Harit,Marseille,,,2023-07-01,2025-09-12,false,1,api_football_team_81
232099,Marko Grujić,Liverpool FC,RS,CM,2016-01-06,2020-10-06,false,1,kaggle_sofifa
232099,Marko Grujić,FC Porto,RS,CM,2020-10-06,2021-07-01,false,1,kaggle_sofifa
232099,M. Grujić,Liverpool FC,,,2021-07-01,2021-07-20,false,1,api_football_team_212
232099,M. Grujić,FC Porto,,,2021-07-20,2025-09-02,false,1,api_football_team_212
232104,D. James,Aston Villa,,,1999-08-01,2001-08-01,false,1,api_football_team_66
232104,D. James,West Ham United,,,2001-08-01,2004-01-14,false,1,api_football_team_66
232104,D. James,Manchester City,,,2004-01-14,2019-06-12,false,1,api_football_team_48
232104,D. James,Manchester United,GB,LM,2019-06-12,2021-08-31,false,1,api_football_team_33
232107,E. Oelschlägel,Borussia Dortmund,DE,GK,2018-07-01,2020-10-17,false,1,api_football_team_165
232117,Julien Da Costa,Marseille,FR,RB,2016-01-10,2019-08-13,false,1,kaggle_sofifa
232117,Jaume Costa,Valencia CF,,,2019-08-13,2020-08-04,true,1,api_football_team_532
232118,A. Rabillard,Marseille,,,2013-10-01,2017-07-25,false,1,api_football_team_81
232130,V. Kulach,Dynamo Kyiv,,,2021-07-24,2023-01-01,false,1,api_football_team_572
232223,K. Tsimikas,Liverpool FC,GR,LB,2020-08-10,2025-08-31,false,1,api_football_team_40
232223,K. Tsimikas,AS Roma,,,2025-08-31,,true,1,api_football_team_497
232250,L. Amos,Tottenham Hotspur,,,2020-08-01,2020-08-17,false,1,api_football_team_47
232270,T. Fosu-Mensah,Manchester United,,,2019-07-01,,false,1,api_football_team_33
232291,M. Rojas,Inter Miami,,,2024-04-23,2025-01-03,false,1,api_football_team_9568
232310,Maurício Antônio,FC Porto,,,2015-07-31,2015-09-01,false,1,api_football_team_212
232310,M. Antonio,West Ham United,,,2015-09-01,2017-08-01,false,1,api_football_team_48
232310,Maurício de Carvalho António,Urawa Red Diamonds,BR,CB,2017-08-01,2019-02-19,false,1,kaggle_sofifa
232310,Maurício Antônio,Shakhtar Donetsk,,,2019-02-19,2022-07-01,false,1,api_football_team_550
232310,Maurício Antônio,Lazio,,,2022-07-01,,false,1,api_football_team_550
232310,Marcos Antônio,Lazio,,,2026-02-28,2026-03-01,true,1,api_football_team_487
232360,G. Perrin,Lille OSC,,,2026-02-01,,false,1,api_football_team_79
232363,M. Škriniar,Inter Milan,,CB,2017-07-07,2023-07-01,false,1,api_football_team_505
232363,M. Škriniar,Paris Saint-Germain,,,2023-07-01,2025-07-31,false,1,api_football_team_505
232363,M. Škriniar,Paris Saint-Germain,,,2025-07-01,2025-07-31,true,1,api_football_team_611
232363,M. Škriniar,Fenerbahce,,,2025-07-31,,false,1,api_football_team_611
232411,Christopher Nkunku,Paris Saint-Germain,FR,CM,2016-01-07,2019-07-18,false,1,kaggle_sofifa
232411,C. Nkunku,RB Leipzig,FR,CM,2019-07-18,2023-07-01,false,1,api_football_team_85
232411,C. Nkunku,Chelsea FC,,,2023-07-01,2025-08-30,false,1,api_football_team_173
232411,C. Nkunku,AC Milan,,,2025-08-30,,false,1,api_football_team_489
232432,Luka Jović,Benfica,RS,ST,2016-02-01,2019-07-01,false,1,kaggle_sofifa
232432,L. Jović,Benfica,,,2016-02-02,2019-06-12,false,1,api_football_team_211
232432,Luka Jović,Real Madrid,RS,ST,2019-07-01,2022-07-08,false,1,kaggle_sofifa
232432,L. Jović,Real Madrid,,,2021-07-01,2022-07-08,false,1,api_football_team_541
232432,L. Jović,Fiorentina,RS,ST,2022-07-08,2023-09-01,false,1,api_football_team_502
232432,L. Jović,AC Milan,,,2023-09-01,,false,1,api_football_team_502
232477,Sultan Al Ghannam,Al Nassr,,,2018-07-01,,false,1,api_football_team_2939
232488,C. Romero,Juventus,,,2019-07-11,2021-08-06,false,1,api_football_team_496
232519,G. Middleton,Rangers FC,,,2022-06-01,,false,1,api_football_team_257
232580,Gabriel Magalhães,Lille OSC,,,2018-07-01,2020-09-01,false,1,api_football_team_79
232648,Liam Steven Gibson,Newcastle United,GB,LB,2015-07-01,2017-07-27,false,1,kaggle_sofifa
232648,L. Gibson,Everton FC,,,2017-07-27,2020-01-13,false,1,api_football_team_34
232648,L. Gibson,Newcastle United,,,2020-01-13,2022-07-01,false,1,api_football_team_34
232648,L. Gibson,Everton FC,,,2022-07-01,,false,1,api_football_team_45
232656,Theo Bernard François Hernández,Real Madrid,FR,LB,2017-07-05,2019-07-05,false,1,kaggle_sofifa
232656,T. Hernández,Real Madrid,,,2019-07-01,2019-07-05,false,1,api_football_team_541
232656,T. Hernández,AC Milan,,,2019-07-06,2025-07-09,false,1,api_football_team_489
232656,T. Hernández,Al Hilal,,,2025-07-09,,false,1,api_football_team_2932
232675,Muteb Al Mufarrij,Al Hilal,,,2020-07-01,2024-07-18,false,1,api_football_team_2932
232693,C. Awaziem,FC Porto,,,2020-08-03,2020-09-05,false,1,api_football_team_212
232756,F. Tomori,Chelsea FC,,,2021-06-30,2021-07-01,false,1,api_football_team_489
232901,Mukhtar Ali,Chelsea FC,,,2017-07-01,2017-07-17,false,1,api_football_team_49
232901,Mukhtar Ali,Al Nassr,,,2024-07-01,2025-01-29,false,1,api_football_team_2939
232999,T. Adams,RB Leipzig,US,CDM,2019-01-01,2022-07-06,false,1,api_football_team_173
233049,Jadon Sancho,Borussia Dortmund,GB,LW,2017-08-31,2021-07-23,false,1,kaggle_sofifa
233049,Jadon Sancho,Manchester United,GB,LW,2021-07-23,2024-01-11,false,1,manual_patch_sancho_manutd
233049,J. Sancho,Borussia Dortmund,,,2024-01-11,2024-07-01,true,1,api_football_team_165
233049,J. Sancho,Manchester United,,,2024-07-01,2024-08-30,false,1,api_football_team_165
233049,J. Sancho,Chelsea FC,GB,LW,2024-08-30,2025-07-01,true,1,api_football_team_49
233049,J. Sancho,Manchester United,,,2025-07-01,2025-09-01,false,1,api_football_team_49
233049,J. Sancho,Aston Villa,,,2025-09-01,2026-05-30,true,1,api_football_team_66
233049,J. Sancho,Manchester United,,,2026-05-30,,true,1,api_football_team_66
233051,L. Bolton,Manchester City,,,2021-07-01,,false,1,api_football_team_50
233096,D. Dumfries,PSV Eindhoven,,,2018-06-19,2021-08-14,false,1,api_football_team_197
233096,D. Dumfries,Inter Milan,,,2021-08-14,,false,1,api_football_team_197
233114,J. Riley,Manchester United,,,2017-07-01,2018-07-01,false,1,api_football_team_33
233139,Cédric Jan Itten,Rangers FC,CH,ST,2020-08-04,2022-07-01,false,1,kaggle_sofifa
233139,C. Itten,Rangers FC,,,2022-01-12,2022-06-10,false,1,api_football_team_257
233164,A. Murić,Manchester City,,,2022-07-01,2022-07-22,false,1,api_football_team_50
233267,M. Turner,Arsenal FC,US,GK,2022-07-01,2023-08-09,false,1,api_football_team_42
233267,M. Turner,Lyon,,,2025-07-31,2025-08-03,false,1,api_football_team_80
233301,R. Kristensen,Ajax,DK,RB,2018-01-23,2019-07-19,false,1,api_football_team_194
233301,R. Kristensen,Salzburg,,,2019-07-19,2022-07-01,false,1,api_football_team_571
233301,R. Kristensen,AS Roma,,,2023-07-14,2024-07-01,true,1,api_football_team_497
233306,D. Henderson,Manchester United,,,2023-07-01,2023-08-31,false,1,api_football_team_33
233396,Ibrahima Touré,Monaco,,,2025-09-23,,false,1,api_football_team_91
233426,Anthony Michael Georgiou,Tottenham Hotspur,,,2020-01-01,2021-01-22,false,1,api_football_team_47
233442,J. Osei-Tutu,Arsenal FC,,,2022-01-30,2022-07-01,false,1,api_football_team_42
233478,M. Zajc,Fenerbahce,,,2025-07-01,2025-08-04,true,1,api_football_team_611
233510,T. Chong,Club Brugge,,,2021-01-31,2021-07-01,true,1,api_football_team_569
233510,T. Chong,Manchester United,,,2021-07-01,,false,1,api_football_team_569
233510,T. Chong,Manchester United,,,2022-07-01,2022-09-01,false,1,api_football_team_33
233550,S. Grandsir,Monaco,,,2020-07-01,2021-03-11,false,1,api_football_team_91
233691,M. Adamonis,Lazio,,,2021-07-01,2024-07-01,false,1,api_football_team_487
233731,A. Isak,Borussia Dortmund,SE,ST,2017-01-23,2019-07-01,false,1,api_football_team_165
233731,A. Isak,Newcastle United,SE,ST,2022-08-26,2025-09-01,false,1,api_football_team_34
233731,A. Isak,Liverpool FC,,,2025-09-01,,false,1,api_football_team_34
233800,F. Bjørkan,Feyenoord,,,2022-08-29,,true,1,api_football_team_209
233808,S. Palombi,Lazio,,,2021-07-01,2021-08-18,false,1,api_football_team_487
233809,Andrea Rossi,Lazio,,,2019-07-01,2023-01-24,false,1,api_football_team_487
